Index: 10, True: plane, LeNet: deer, ResLeNet: plane
Index: 7235, True: bird, LeNet: frog, ResLeNet: bird
Index: 7251, True: horse, LeNet: plane, ResLeNet: horse
Index: 7264, True: deer, LeNet: frog, ResLeNet: deer
Index: 7265, True: dog, LeNet: frog, ResLeNet: dog
Index: 7267, True: dog, LeNet: deer, ResLeNet: dog
Index: 7271, True: horse, LeNet: dog, ResLeNet: horse
Index: 7275, True: cat, LeNet: truck, ResLeNet: cat
Index: 7280, True: car, LeNet: cat, ResLeNet: car
Index: 7283, True: cat, LeNet: deer, ResLeNet: cat
Index: 7287, True: dog, LeNet: bird, ResLeNet: dog
Index: 7292, True: dog, LeNet: cat, ResLeNet: dog
Index: 7294, True: dog, LeNet: bird, ResLeNet: dog
Index: 7300, True: cat, LeNet: deer, ResLeNet: cat
Index: 7306, True: deer, LeNet: ship, ResLeNet: deer
Index: 7310, True: cat, LeNet: dog, ResLeNet: cat
Index: 7314, True: cat, LeNet: frog, ResLeNet: cat
Index: 7315, True: plane, LeNet: bird, ResLeNet: plane
Index: 7318, True: deer, LeNet: bird, ResLeNet: deer
Index: 7336, True: dog, LeNet: deer, ResLeNet: dog
Index: 7351, True: bird, LeNet: car, ResLeNet: bird
Index: 7356, True: plane, LeNet: bird, ResLeNet: plane
Index: 7357, True: frog, LeNet: deer, ResLeNet: frog
Index: 7360, True: bird, LeNet: horse, ResLeNet: bird
Index: 7367, True: cat, LeNet: dog, ResLeNet: cat
Index: 7370, True: cat, LeNet: ship, ResLeNet: cat
Index: 7378, True: cat, LeNet: dog, ResLeNet: cat
Index: 7384, True: cat, LeNet: dog, ResLeNet: cat
Index: 7386, True: dog, LeNet: cat, ResLeNet: dog
Index: 7388, True: horse, LeNet: deer, ResLeNet: horse
Index: 7399, True: cat, LeNet: dog, ResLeNet: cat
Index: 7400, True: cat, LeNet: dog, ResLeNet: cat
Index: 7402, True: plane, LeNet: truck, ResLeNet: plane
Index: 7406, True: horse, LeNet: ship, ResLeNet: horse
Index: 7416, True: car, LeNet: truck, ResLeNet: car
Index: 7422, True: deer, LeNet: truck, ResLeNet: deer
Index: 7437, True: cat, LeNet: horse, ResLeNet: cat
Index: 7441, True: ship, LeNet: truck, ResLeNet: ship
Index: 7442, True: horse, LeNet: bird, ResLeNet: horse
Index: 7447, True: ship, LeNet: plane, ResLeNet: ship
Index: 7453, True: plane, LeNet: truck, ResLeNet: plane
Index: 7455, True: car, LeNet: truck, ResLeNet: car
Index: 7457, True: bird, LeNet: frog, ResLeNet: bird
Index: 7458, True: bird, LeNet: horse, ResLeNet: bird
Index: 7475, True: cat, LeNet: dog, ResLeNet: cat
Index: 7478, True: horse, LeNet: cat, ResLeNet: horse
Index: 7482, True: deer, LeNet: truck, ResLeNet: deer
Index: 7496, True: cat, LeNet: deer, ResLeNet: cat
Index: 7497, True: cat, LeNet: dog, ResLeNet: cat
Index: 7499, True: truck, LeNet: car, ResLeNet: truck
Index: 7513, True: plane, LeNet: truck, ResLeNet: plane
Index: 7515, True: ship, LeNet: dog, ResLeNet: ship
Index: 7518, True: cat, LeNet: bird, ResLeNet: cat
Index: 7524, True: cat, LeNet: truck, ResLeNet: cat
Index: 7530, True: bird, LeNet: deer, ResLeNet: bird
Index: 7536, True: ship, LeNet: car, ResLeNet: ship
Index: 7542, True: ship, LeNet: cat, ResLeNet: ship
Index: 7549, True: cat, LeNet: dog, ResLeNet: cat
Index: 7554, True: horse, LeNet: dog, ResLeNet: horse
Index: 7557, True: dog, LeNet: bird, ResLeNet: dog
Index: 7568, True: horse, LeNet: dog, ResLeNet: horse
Index: 7571, True: deer, LeNet: frog, ResLeNet: deer
Index: 7572, True: car, LeNet: truck, ResLeNet: car
Index: 7573, True: car, LeNet: truck, ResLeNet: car
Index: 7580, True: ship, LeNet: plane, ResLeNet: ship
Index: 7582, True: dog, LeNet: cat, ResLeNet: dog
Index: 7594, True: plane, LeNet: truck, ResLeNet: plane
Index: 7599, True: ship, LeNet: truck, ResLeNet: ship
Index: 7602, True: bird, LeNet: frog, ResLeNet: bird
Index: 7609, True: plane, LeNet: car, ResLeNet: plane
Index: 7611, True: horse, LeNet: bird, ResLeNet: horse
Index: 7612, True: horse, LeNet: truck, ResLeNet: horse
Index: 7620, True: dog, LeNet: truck, ResLeNet: dog
Index: 7623, True: car, LeNet: truck, ResLeNet: car
Index: 7624, True: bird, LeNet: deer, ResLeNet: bird
Index: 7625, True: horse, LeNet: truck, ResLeNet: horse
Index: 7627, True: cat, LeNet: frog, ResLeNet: cat
Index: 7628, True: deer, LeNet: cat, ResLeNet: deer
Index: 7638, True: car, LeNet: ship, ResLeNet: car
Index: 7641, True: horse, LeNet: frog, ResLeNet: horse
Index: 7645, True: plane, LeNet: deer, ResLeNet: plane
Index: 7648, True: plane, LeNet: truck, ResLeNet: plane
Index: 7660, True: horse, LeNet: frog, ResLeNet: horse
Index: 7663, True: bird, LeNet: frog, ResLeNet: bird
Index: 7670, True: bird, LeNet: deer, ResLeNet: bird
Index: 7675, True: ship, LeNet: dog, ResLeNet: ship
Index: 7676, True: bird, LeNet: cat, ResLeNet: bird
Index: 7680, True: cat, LeNet: dog, ResLeNet: cat
Index: 7687, True: frog, LeNet: horse, ResLeNet: frog
Index: 7689, True: plane, LeNet: ship, ResLeNet: plane
Index: 7702, True: deer, LeNet: bird, ResLeNet: deer
Index: 7705, True: horse, LeNet: dog, ResLeNet: horse
Index: 7708, True: bird, LeNet: deer, ResLeNet: bird
Index: 7709, True: cat, LeNet: frog, ResLeNet: cat
Index: 7719, True: bird, LeNet: plane, ResLeNet: bird
Index: 7735, True: deer, LeNet: plane, ResLeNet: deer
Index: 7741, True: dog, LeNet: cat, ResLeNet: dog
Index: 7746, True: bird, LeNet: plane, ResLeNet: bird
Index: 7750, True: cat, LeNet: deer, ResLeNet: cat
Index: 7756, True: dog, LeNet: cat, ResLeNet: dog
Index: 7757, True: frog, LeNet: cat, ResLeNet: frog
Index: 7771, True: bird, LeNet: plane, ResLeNet: bird
Index: 7780, True: cat, LeNet: ship, ResLeNet: cat
Index: 7781, True: dog, LeNet: cat, ResLeNet: dog
Index: 7783, True: cat, LeNet: dog, ResLeNet: cat
Index: 7789, True: cat, LeNet: ship, ResLeNet: cat
Index: 7792, True: truck, LeNet: car, ResLeNet: truck
Index: 7795, True: dog, LeNet: deer, ResLeNet: dog
Index: 7798, True: dog, LeNet: frog, ResLeNet: dog
Index: 7801, True: deer, LeNet: bird, ResLeNet: deer
Index: 7807, True: cat, LeNet: bird, ResLeNet: cat
Index: 7809, True: plane, LeNet: deer, ResLeNet: plane
Index: 7812, True: bird, LeNet: deer, ResLeNet: bird
Index: 7813, True: cat, LeNet: dog, ResLeNet: cat
Index: 7823, True: horse, LeNet: deer, ResLeNet: horse
Index: 7825, True: cat, LeNet: frog, ResLeNet: cat
Index: 7830, True: bird, LeNet: frog, ResLeNet: bird
Index: 7834, True: dog, LeNet: deer, ResLeNet: dog
Index: 7842, True: dog, LeNet: cat, ResLeNet: dog
Index: 7848, True: deer, LeNet: bird, ResLeNet: deer
Index: 7849, True: bird, LeNet: plane, ResLeNet: bird
Index: 7854, True: cat, LeNet: ship, ResLeNet: cat
Index: 7858, True: bird, LeNet: dog, ResLeNet: bird
Index: 7867, True: deer, LeNet: plane, ResLeNet: deer
Index: 7868, True: ship, LeNet: plane, ResLeNet: ship
Index: 7879, True: cat, LeNet: frog, ResLeNet: cat
Index: 7884, True: truck, LeNet: car, ResLeNet: truck
Index: 7890, True: frog, LeNet: cat, ResLeNet: frog
Index: 7893, True: car, LeNet: ship, ResLeNet: car
Index: 7894, True: car, LeNet: truck, ResLeNet: car
Index: 7897, True: bird, LeNet: plane, ResLeNet: bird
Index: 7899, True: horse, LeNet: deer, ResLeNet: horse
Index: 7900, True: plane, LeNet: car, ResLeNet: plane
Index: 7902, True: bird, LeNet: frog, ResLeNet: bird
Index: 7904, True: car, LeNet: ship, ResLeNet: car
Index: 7905, True: cat, LeNet: deer, ResLeNet: cat
Index: 7920, True: truck, LeNet: bird, ResLeNet: truck
Index: 7924, True: cat, LeNet: dog, ResLeNet: cat
Index: 7932, True: truck, LeNet: car, ResLeNet: truck
Index: 7933, True: cat, LeNet: dog, ResLeNet: cat
Index: 7935, True: horse, LeNet: bird, ResLeNet: horse
Index: 7943, True: car, LeNet: ship, ResLeNet: car
Index: 7947, True: bird, LeNet: frog, ResLeNet: bird
Index: 7952, True: cat, LeNet: plane, ResLeNet: cat
Index: 7959, True: dog, LeNet: bird, ResLeNet: dog
Index: 7963, True: horse, LeNet: deer, ResLeNet: horse
Index: 7998, True: bird, LeNet: cat, ResLeNet: bird
Index: 8003, True: deer, LeNet: bird, ResLeNet: deer
Index: 8011, True: ship, LeNet: plane, ResLeNet: ship
Index: 8015, True: ship, LeNet: plane, ResLeNet: ship
Index: 8019, True: cat, LeNet: frog, ResLeNet: cat
Index: 8020, True: frog, LeNet: cat, ResLeNet: frog
Index: 8023, True: cat, LeNet: dog, ResLeNet: cat
Index: 8024, True: plane, LeNet: bird, ResLeNet: plane
Index: 8025, True: dog, LeNet: cat, ResLeNet: dog
Index: 8031, True: plane, LeNet: ship, ResLeNet: plane
Index: 8041, True: ship, LeNet: cat, ResLeNet: ship
Index: 8047, True: plane, LeNet: ship, ResLeNet: plane
Index: 8051, True: truck, LeNet: car, ResLeNet: truck
Index: 8057, True: truck, LeNet: car, ResLeNet: truck
Index: 8071, True: deer, LeNet: cat, ResLeNet: deer
Index: 8074, True: horse, LeNet: cat, ResLeNet: horse
Index: 8077, True: cat, LeNet: dog, ResLeNet: cat
Index: 8086, True: deer, LeNet: cat, ResLeNet: deer
Index: 8098, True: car, LeNet: truck, ResLeNet: car
Index: 8100, True: frog, LeNet: bird, ResLeNet: frog
Index: 8101, True: ship, LeNet: plane, ResLeNet: ship
Index: 8102, True: cat, LeNet: frog, ResLeNet: cat
Index: 8109, True: bird, LeNet: deer, ResLeNet: bird
Index: 8110, True: dog, LeNet: frog, ResLeNet: dog
Index: 8114, True: cat, LeNet: dog, ResLeNet: cat
Index: 8119, True: frog, LeNet: cat, ResLeNet: frog
Index: 8120, True: ship, LeNet: truck, ResLeNet: ship
Index: 8122, True: deer, LeNet: bird, ResLeNet: deer
Index: 8123, True: car, LeNet: truck, ResLeNet: car
Index: 8125, True: ship, LeNet: car, ResLeNet: ship
Index: 8135, True: horse, LeNet: bird, ResLeNet: horse
Index: 8136, True: cat, LeNet: bird, ResLeNet: cat
Index: 8137, True: ship, LeNet: plane, ResLeNet: ship
Index: 8139, True: car, LeNet: truck, ResLeNet: car
Index: 8140, True: dog, LeNet: cat, ResLeNet: dog
Index: 8144, True: truck, LeNet: car, ResLeNet: truck
Index: 8146, True: ship, LeNet: cat, ResLeNet: ship
Index: 8162, True: truck, LeNet: car, ResLeNet: truck
Index: 8169, True: cat, LeNet: frog, ResLeNet: cat
Index: 8172, True: dog, LeNet: cat, ResLeNet: dog
Index: 8173, True: dog, LeNet: horse, ResLeNet: dog
Index: 8178, True: truck, LeNet: car, ResLeNet: truck
Index: 8183, True: cat, LeNet: dog, ResLeNet: cat
Index: 8190, True: deer, LeNet: frog, ResLeNet: deer
Index: 8191, True: frog, LeNet: bird, ResLeNet: frog
Index: 8193, True: cat, LeNet: dog, ResLeNet: cat
Index: 8196, True: cat, LeNet: truck, ResLeNet: cat
Index: 8197, True: plane, LeNet: ship, ResLeNet: plane
Index: 8198, True: deer, LeNet: bird, ResLeNet: deer
Index: 8200, True: cat, LeNet: deer, ResLeNet: cat
Index: 8201, True: cat, LeNet: plane, ResLeNet: cat
Index: 8202, True: dog, LeNet: cat, ResLeNet: dog
Index: 8203, True: cat, LeNet: dog, ResLeNet: cat
Index: 8204, True: cat, LeNet: frog, ResLeNet: cat
Index: 8218, True: truck, LeNet: deer, ResLeNet: truck
Index: 8220, True: frog, LeNet: truck, ResLeNet: frog
Index: 8241, True: cat, LeNet: plane, ResLeNet: cat
Index: 8245, True: cat, LeNet: dog, ResLeNet: cat
Index: 8246, True: ship, LeNet: plane, ResLeNet: ship
Index: 8248, True: car, LeNet: plane, ResLeNet: car
Index: 8252, True: bird, LeNet: horse, ResLeNet: bird
Index: 8258, True: cat, LeNet: plane, ResLeNet: cat
Index: 8275, True: cat, LeNet: deer, ResLeNet: cat
Index: 8276, True: truck, LeNet: plane, ResLeNet: truck
Index: 8286, True: horse, LeNet: dog, ResLeNet: horse
Index: 8291, True: frog, LeNet: horse, ResLeNet: frog
Index: 8298, True: cat, LeNet: dog, ResLeNet: cat
Index: 8299, True: cat, LeNet: frog, ResLeNet: cat
Index: 8300, True: dog, LeNet: cat, ResLeNet: dog
Index: 8304, True: car, LeNet: truck, ResLeNet: car
Index: 8308, True: bird, LeNet: dog, ResLeNet: bird
Index: 8310, True: cat, LeNet: dog, ResLeNet: cat
Index: 8311, True: ship, LeNet: truck, ResLeNet: ship
Index: 8320, True: horse, LeNet: cat, ResLeNet: horse
Index: 8321, True: deer, LeNet: bird, ResLeNet: deer
Index: 8322, True: deer, LeNet: frog, ResLeNet: deer
Index: 8324, True: cat, LeNet: horse, ResLeNet: cat
Index: 8325, True: ship, LeNet: deer, ResLeNet: ship
Index: 8326, True: cat, LeNet: dog, ResLeNet: cat
Index: 8327, True: horse, LeNet: ship, ResLeNet: horse
Index: 8331, True: cat, LeNet: bird, ResLeNet: cat
Index: 8335, True: horse, LeNet: cat, ResLeNet: horse
Index: 8336, True: cat, LeNet: dog, ResLeNet: cat
Index: 8338, True: cat, LeNet: dog, ResLeNet: cat
Index: 8340, True: dog, LeNet: cat, ResLeNet: dog
Index: 8346, True: frog, LeNet: cat, ResLeNet: frog
Index: 8357, True: plane, LeNet: cat, ResLeNet: plane
Index: 8359, True: bird, LeNet: deer, ResLeNet: bird
Index: 8361, True: ship, LeNet: car, ResLeNet: ship
Index: 8370, True: deer, LeNet: frog, ResLeNet: deer
Index: 8372, True: car, LeNet: ship, ResLeNet: car
Index: 8378, True: dog, LeNet: cat, ResLeNet: dog
Index: 8381, True: deer, LeNet: cat, ResLeNet: deer
Index: 8383, True: bird, LeNet: deer, ResLeNet: bird
Index: 8385, True: truck, LeNet: plane, ResLeNet: truck
Index: 8394, True: horse, LeNet: cat, ResLeNet: horse
Index: 8397, True: plane, LeNet: bird, ResLeNet: plane
Index: 8399, True: dog, LeNet: bird, ResLeNet: dog
Index: 8401, True: cat, LeNet: dog, ResLeNet: cat
Index: 8421, True: bird, LeNet: deer, ResLeNet: bird
Index: 8433, True: cat, LeNet: frog, ResLeNet: cat
Index: 8443, True: bird, LeNet: deer, ResLeNet: bird
Index: 8446, True: cat, LeNet: dog, ResLeNet: cat
Index: 8447, True: plane, LeNet: truck, ResLeNet: plane
Index: 8454, True: bird, LeNet: dog, ResLeNet: bird
Index: 8456, True: deer, LeNet: bird, ResLeNet: deer
Index: 8462, True: bird, LeNet: deer, ResLeNet: bird
Index: 8467, True: cat, LeNet: truck, ResLeNet: cat
Index: 8471, True: plane, LeNet: ship, ResLeNet: plane
Index: 8473, True: bird, LeNet: plane, ResLeNet: bird
Index: 8484, True: cat, LeNet: car, ResLeNet: cat
Index: 8491, True: cat, LeNet: bird, ResLeNet: cat
Index: 8492, True: plane, LeNet: car, ResLeNet: plane
Index: 8493, True: bird, LeNet: cat, ResLeNet: bird
Index: 8505, True: dog, LeNet: bird, ResLeNet: dog
Index: 8507, True: ship, LeNet: plane, ResLeNet: ship
Index: 8511, True: bird, LeNet: frog, ResLeNet: bird
Index: 8518, True: truck, LeNet: plane, ResLeNet: truck
Index: 8520, True: ship, LeNet: car, ResLeNet: ship
Index: 8525, True: cat, LeNet: frog, ResLeNet: cat
Index: 8526, True: cat, LeNet: dog, ResLeNet: cat
Index: 8538, True: horse, LeNet: dog, ResLeNet: horse
Index: 8541, True: ship, LeNet: car, ResLeNet: ship
Index: 8546, True: ship, LeNet: plane, ResLeNet: ship
Index: 8553, True: horse, LeNet: deer, ResLeNet: horse
Index: 8563, True: plane, LeNet: cat, ResLeNet: plane
Index: 8566, True: deer, LeNet: ship, ResLeNet: deer
Index: 8570, True: frog, LeNet: cat, ResLeNet: frog
Index: 8580, True: cat, LeNet: truck, ResLeNet: cat
Index: 8586, True: frog, LeNet: deer, ResLeNet: frog
Index: 8589, True: dog, LeNet: bird, ResLeNet: dog
Index: 8590, True: plane, LeNet: truck, ResLeNet: plane
Index: 8597, True: dog, LeNet: horse, ResLeNet: dog
Index: 8598, True: cat, LeNet: frog, ResLeNet: cat
Index: 8600, True: cat, LeNet: frog, ResLeNet: cat
Index: 8601, True: cat, LeNet: dog, ResLeNet: cat
Index: 8602, True: ship, LeNet: plane, ResLeNet: ship
Index: 8604, True: frog, LeNet: truck, ResLeNet: frog
Index: 8610, True: bird, LeNet: dog, ResLeNet: bird
Index: 8616, True: cat, LeNet: frog, ResLeNet: cat
Index: 8617, True: cat, LeNet: deer, ResLeNet: cat
Index: 8619, True: dog, LeNet: horse, ResLeNet: dog
Index: 8625, True: dog, LeNet: cat, ResLeNet: dog
Index: 8626, True: car, LeNet: cat, ResLeNet: car
Index: 8628, True: horse, LeNet: cat, ResLeNet: horse
Index: 8630, True: dog, LeNet: bird, ResLeNet: dog
Index: 8631, True: bird, LeNet: cat, ResLeNet: bird
Index: 8634, True: frog, LeNet: deer, ResLeNet: frog
Index: 8637, True: deer, LeNet: ship, ResLeNet: deer
Index: 8641, True: horse, LeNet: deer, ResLeNet: horse
Index: 8642, True: cat, LeNet: frog, ResLeNet: cat
Index: 8650, True: bird, LeNet: dog, ResLeNet: bird
Index: 8651, True: deer, LeNet: bird, ResLeNet: deer
Index: 8657, True: frog, LeNet: cat, ResLeNet: frog
Index: 8658, True: cat, LeNet: dog, ResLeNet: cat
Index: 8662, True: cat, LeNet: dog, ResLeNet: cat
Index: 8664, True: dog, LeNet: cat, ResLeNet: dog
Index: 8666, True: plane, LeNet: ship, ResLeNet: plane
Index: 8676, True: ship, LeNet: plane, ResLeNet: ship
Index: 8677, True: cat, LeNet: dog, ResLeNet: cat
Index: 8681, True: bird, LeNet: frog, ResLeNet: bird
Index: 8682, True: dog, LeNet: cat, ResLeNet: dog
Index: 8691, True: frog, LeNet: plane, ResLeNet: frog
Index: 8692, True: dog, LeNet: deer, ResLeNet: dog
Index: 8698, True: frog, LeNet: deer, ResLeNet: frog
Index: 8699, True: deer, LeNet: dog, ResLeNet: deer
Index: 8700, True: cat, LeNet: dog, ResLeNet: cat
Index: 8703, True: deer, LeNet: bird, ResLeNet: deer
Index: 8706, True: horse, LeNet: deer, ResLeNet: horse
Index: 8708, True: horse, LeNet: bird, ResLeNet: horse
Index: 8720, True: bird, LeNet: plane, ResLeNet: bird
Index: 8730, True: bird, LeNet: deer, ResLeNet: bird
Index: 8732, True: ship, LeNet: car, ResLeNet: ship
Index: 8736, True: cat, LeNet: dog, ResLeNet: cat
Index: 8739, True: cat, LeNet: frog, ResLeNet: cat
Index: 8741, True: car, LeNet: plane, ResLeNet: car
Index: 8749, True: dog, LeNet: truck, ResLeNet: dog
Index: 8770, True: frog, LeNet: cat, ResLeNet: frog
Index: 8773, True: frog, LeNet: bird, ResLeNet: frog
Index: 8785, True: ship, LeNet: plane, ResLeNet: ship
Index: 8788, True: dog, LeNet: cat, ResLeNet: dog
Index: 8806, True: cat, LeNet: bird, ResLeNet: cat
Index: 8808, True: frog, LeNet: cat, ResLeNet: frog
Index: 8815, True: cat, LeNet: car, ResLeNet: cat
Index: 8816, True: horse, LeNet: deer, ResLeNet: horse
Index: 8824, True: cat, LeNet: bird, ResLeNet: cat
Index: 8831, True: frog, LeNet: deer, ResLeNet: frog
Index: 8835, True: horse, LeNet: ship, ResLeNet: horse
Index: 8841, True: bird, LeNet: plane, ResLeNet: bird
Index: 8842, True: deer, LeNet: cat, ResLeNet: deer
Index: 8847, True: dog, LeNet: deer, ResLeNet: dog
Index: 8848, True: cat, LeNet: horse, ResLeNet: cat
Index: 8850, True: car, LeNet: ship, ResLeNet: car
Index: 8854, True: deer, LeNet: ship, ResLeNet: deer
Index: 8857, True: plane, LeNet: car, ResLeNet: plane
Index: 8868, True: deer, LeNet: horse, ResLeNet: deer
Index: 8869, True: dog, LeNet: cat, ResLeNet: dog
Index: 8872, True: ship, LeNet: plane, ResLeNet: ship
Index: 8876, True: plane, LeNet: truck, ResLeNet: plane
Index: 8878, True: ship, LeNet: deer, ResLeNet: ship
Index: 8906, True: deer, LeNet: dog, ResLeNet: deer
Index: 8911, True: deer, LeNet: bird, ResLeNet: deer
Index: 8912, True: deer, LeNet: dog, ResLeNet: deer
Index: 8918, True: horse, LeNet: deer, ResLeNet: horse
Index: 8921, True: ship, LeNet: plane, ResLeNet: ship
Index: 8923, True: frog, LeNet: bird, ResLeNet: frog
Index: 8928, True: deer, LeNet: bird, ResLeNet: deer
Index: 8934, True: horse, LeNet: dog, ResLeNet: horse
Index: 8937, True: horse, LeNet: dog, ResLeNet: horse
Index: 8956, True: bird, LeNet: truck, ResLeNet: bird
Index: 8957, True: horse, LeNet: dog, ResLeNet: horse
Index: 8959, True: car, LeNet: truck, ResLeNet: car
Index: 8960, True: plane, LeNet: bird, ResLeNet: plane
Index: 8962, True: dog, LeNet: truck, ResLeNet: dog
Index: 8964, True: plane, LeNet: ship, ResLeNet: plane
Index: 8966, True: cat, LeNet: dog, ResLeNet: cat
Index: 8972, True: truck, LeNet: bird, ResLeNet: truck
Index: 8976, True: horse, LeNet: cat, ResLeNet: horse
Index: 8981, True: horse, LeNet: deer, ResLeNet: horse
Index: 8982, True: bird, LeNet: plane, ResLeNet: bird
Index: 8999, True: cat, LeNet: dog, ResLeNet: cat
Index: 9003, True: cat, LeNet: deer, ResLeNet: cat
Index: 9010, True: ship, LeNet: car, ResLeNet: ship
Index: 9011, True: bird, LeNet: frog, ResLeNet: bird
Index: 9012, True: ship, LeNet: car, ResLeNet: ship
Index: 9021, True: plane, LeNet: cat, ResLeNet: plane
Index: 9025, True: dog, LeNet: bird, ResLeNet: dog
Index: 9029, True: deer, LeNet: plane, ResLeNet: deer
Index: 9030, True: bird, LeNet: plane, ResLeNet: bird
Index: 9035, True: deer, LeNet: horse, ResLeNet: deer
Index: 9043, True: cat, LeNet: plane, ResLeNet: cat
Index: 9048, True: plane, LeNet: truck, ResLeNet: plane
Index: 9057, True: ship, LeNet: truck, ResLeNet: ship
Index: 9059, True: bird, LeNet: dog, ResLeNet: bird
Index: 9065, True: plane, LeNet: bird, ResLeNet: plane
Index: 9070, True: bird, LeNet: deer, ResLeNet: bird
Index: 9071, True: horse, LeNet: cat, ResLeNet: horse
Index: 9084, True: dog, LeNet: cat, ResLeNet: dog
Index: 9093, True: cat, LeNet: deer, ResLeNet: cat
Index: 9095, True: dog, LeNet: bird, ResLeNet: dog
Index: 9099, True: truck, LeNet: car, ResLeNet: truck
Index: 9103, True: horse, LeNet: cat, ResLeNet: horse
Index: 9105, True: ship, LeNet: plane, ResLeNet: ship
Index: 9114, True: ship, LeNet: plane, ResLeNet: ship
Index: 9122, True: truck, LeNet: car, ResLeNet: truck
Index: 9123, True: bird, LeNet: dog, ResLeNet: bird
Index: 9126, True: car, LeNet: plane, ResLeNet: car
Index: 9128, True: deer, LeNet: bird, ResLeNet: deer
Index: 9131, True: cat, LeNet: dog, ResLeNet: cat
Index: 9140, True: horse, LeNet: frog, ResLeNet: horse
Index: 9147, True: truck, LeNet: cat, ResLeNet: truck
Index: 9149, True: horse, LeNet: truck, ResLeNet: horse
Index: 9153, True: bird, LeNet: plane, ResLeNet: bird
Index: 9158, True: ship, LeNet: car, ResLeNet: ship
Index: 9160, True: dog, LeNet: cat, ResLeNet: dog
Index: 9162, True: car, LeNet: plane, ResLeNet: car
Index: 9170, True: plane, LeNet: truck, ResLeNet: plane
Index: 9176, True: ship, LeNet: plane, ResLeNet: ship
Index: 9178, True: car, LeNet: truck, ResLeNet: car
Index: 9188, True: dog, LeNet: horse, ResLeNet: dog
Index: 9191, True: cat, LeNet: deer, ResLeNet: cat
Index: 9192, True: bird, LeNet: cat, ResLeNet: bird
Index: 9193, True: plane, LeNet: ship, ResLeNet: plane
Index: 9198, True: cat, LeNet: horse, ResLeNet: cat
Index: 9204, True: truck, LeNet: ship, ResLeNet: truck
Index: 9205, True: deer, LeNet: bird, ResLeNet: deer
Index: 9209, True: truck, LeNet: car, ResLeNet: truck
Index: 9218, True: cat, LeNet: deer, ResLeNet: cat
Index: 9231, True: horse, LeNet: dog, ResLeNet: horse
Index: 9243, True: cat, LeNet: dog, ResLeNet: cat
Index: 9246, True: cat, LeNet: horse, ResLeNet: cat
Index: 9251, True: frog, LeNet: cat, ResLeNet: frog
Index: 9252, True: horse, LeNet: deer, ResLeNet: horse
Index: 9253, True: bird, LeNet: truck, ResLeNet: bird
Index: 9255, True: cat, LeNet: ship, ResLeNet: cat
Index: 9262, True: plane, LeNet: ship, ResLeNet: plane
Index: 9267, True: bird, LeNet: frog, ResLeNet: bird
Index: 9268, True: horse, LeNet: deer, ResLeNet: horse
Index: 9269, True: dog, LeNet: bird, ResLeNet: dog
Index: 9273, True: plane, LeNet: bird, ResLeNet: plane
Index: 9274, True: ship, LeNet: plane, ResLeNet: ship
Index: 9281, True: cat, LeNet: plane, ResLeNet: cat
Index: 9282, True: horse, LeNet: cat, ResLeNet: horse
Index: 9291, True: ship, LeNet: plane, ResLeNet: ship
Index: 9294, True: frog, LeNet: truck, ResLeNet: frog
Index: 9295, True: cat, LeNet: dog, ResLeNet: cat
Index: 9296, True: ship, LeNet: cat, ResLeNet: ship
Index: 9300, True: dog, LeNet: deer, ResLeNet: dog
Index: 9310, True: cat, LeNet: deer, ResLeNet: cat
Index: 9319, True: cat, LeNet: dog, ResLeNet: cat
Index: 9322, True: bird, LeNet: dog, ResLeNet: bird
Index: 9336, True: cat, LeNet: dog, ResLeNet: cat
Index: 9337, True: dog, LeNet: deer, ResLeNet: dog
Index: 9338, True: cat, LeNet: bird, ResLeNet: cat
Index: 9346, True: horse, LeNet: dog, ResLeNet: horse
Index: 9349, True: truck, LeNet: car, ResLeNet: truck
Index: 9363, True: dog, LeNet: deer, ResLeNet: dog
Index: 9366, True: bird, LeNet: plane, ResLeNet: bird
Index: 9371, True: ship, LeNet: plane, ResLeNet: ship
Index: 9384, True: deer, LeNet: plane, ResLeNet: deer
Index: 9401, True: truck, LeNet: car, ResLeNet: truck
Index: 9404, True: cat, LeNet: dog, ResLeNet: cat
Index: 9406, True: dog, LeNet: cat, ResLeNet: dog
Index: 9417, True: deer, LeNet: cat, ResLeNet: deer
Index: 9418, True: ship, LeNet: car, ResLeNet: ship
Index: 9420, True: dog, LeNet: horse, ResLeNet: dog
Index: 9426, True: bird, LeNet: frog, ResLeNet: bird
Index: 9433, True: cat, LeNet: plane, ResLeNet: cat
Index: 9434, True: horse, LeNet: dog, ResLeNet: horse
Index: 9436, True: car, LeNet: cat, ResLeNet: car
Index: 9437, True: cat, LeNet: dog, ResLeNet: cat
Index: 9440, True: ship, LeNet: truck, ResLeNet: ship
Index: 9445, True: truck, LeNet: cat, ResLeNet: truck
Index: 9446, True: dog, LeNet: cat, ResLeNet: dog
Index: 9447, True: deer, LeNet: horse, ResLeNet: deer
Index: 9449, True: truck, LeNet: plane, ResLeNet: truck
Index: 9457, True: car, LeNet: truck, ResLeNet: car
Index: 9460, True: cat, LeNet: deer, ResLeNet: cat
Index: 9461, True: deer, LeNet: frog, ResLeNet: deer
Index: 9462, True: bird, LeNet: plane, ResLeNet: bird
Index: 9468, True: horse, LeNet: cat, ResLeNet: horse
Index: 9481, True: bird, LeNet: dog, ResLeNet: bird
Index: 9482, True: plane, LeNet: cat, ResLeNet: plane
